,funnel_id,name,date,datetime,steps,analysis,_airbyte_raw_id,_airbyte_extracted_at,_airbyte_meta
79,36152117,test,2023-03-16,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGYPRDQDRTZAFTJSKZ,2024-06-22 13:00:19.598,{}
80,36152117,test,2023-03-17,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AG5BPMCSZDDRH976R9,2024-06-22 13:00:19.600,{}
81,36152117,test,2023-03-18,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGY7KBT46M0MQMH4DH,2024-06-22 13:00:19.601,{}
82,36152117,test,2023-03-19,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGAXS8FGXMV60FPRP0,2024-06-22 13:00:19.603,{}
83,36152117,test,2023-03-20,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGGMVHD7TB7ATW33VV,2024-06-22 13:00:19.605,{}
84,36152117,test,2023-03-21,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGX2G6ZSDBQX6FPAPJ,2024-06-22 13:00:19.607,{}
85,36152117,test,2023-03-22,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGR366XQMNSBRZCAJ1,2024-06-22 13:00:19.609,{}
86,36152117,test,2023-03-23,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AG2W57YVVCRBWY0Q2Q,2024-06-22 13:00:19.611,{}
87,36152117,test,2023-03-24,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGJJCVFKFCWR40HNWH,2024-06-22 13:00:19.613,{}
88,36152117,test,2023-03-25,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGB5JVKGDYN7Q9A3E7,2024-06-22 13:00:19.615,{}
89,36152117,test,2023-03-26,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGSKGFJZ951GXWFS29,2024-06-22 13:00:19.617,{}
90,36152117,test,2023-03-27,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AGCH78TQQ8FES16F9K,2024-06-22 13:00:19.619,{}
91,36152117,test,2023-03-28,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AHERNDYW508QYY7JWW,2024-06-22 13:00:19.620,{}
92,36152117,test,2023-03-29,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AH61J9KED93N36A7FQ,2024-06-22 13:00:19.622,{}
93,36152117,test,2023-03-30,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AHXDWEJFN71TVQ45CE,2024-06-22 13:00:19.624,{}
94,36152117,test,2023-03-31,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AH3N87NRRHVEFEJTF7,2024-06-22 13:00:19.626,{}
95,36152117,test,2023-04-01,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2AH2SD847QF4VDNP56A,2024-06-22 13:00:19.628,{}
96,36152117,test,2023-04-02,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWDPAG5PB75KP05ZHT,2024-06-22 13:00:19.630,{}
97,36152117,test,2023-04-03,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWTYQ550HF769AAMQK,2024-06-22 13:00:19.632,{}
98,36152117,test,2023-04-04,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWTHHS2XQPD3HYR9R8,2024-06-22 13:00:19.634,{}
99,36152117,test,2023-04-05,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BW4630XBQH3VB1E627,2024-06-22 13:00:19.635,{}
100,36152117,test,2023-04-06,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWCBHFZVFS0PWKWNAG,2024-06-22 13:00:19.648,{}
101,36152117,test,2023-04-07,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWEGJ82A1E39MMQBXD,2024-06-22 13:00:19.650,{}
102,36152117,test,2023-04-08,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWAFZCSCFHNHKFWQGQ,2024-06-22 13:00:19.652,{}
103,36152117,test,2023-04-09,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWDD87VEVFF7E14SBP,2024-06-22 13:00:19.654,{}
104,36152117,test,2023-04-10,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BWY81GDRN4GZHHMNES,2024-06-22 13:00:19.656,{}
105,36152117,test,2023-04-11,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXAR8WXHC2SJEA8657,2024-06-22 13:00:19.657,{}
106,36152117,test,2023-04-12,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BX6W3K0NPN82PNXVVY,2024-06-22 13:00:19.659,{}
107,36152117,test,2023-04-13,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXJRGSZDVBPEYTZ13E,2024-06-22 13:00:19.661,{}
108,36152117,test,2023-04-14,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXZFGVWFBNF22GGHBS,2024-06-22 13:00:19.663,{}
109,36152117,test,2023-05-30,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXTE1FQ311XH7S3B4D,2024-06-22 13:00:19.665,{}
110,36152117,test,2023-05-31,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXVCERF64YK7M7MM5E,2024-06-22 13:00:19.667,{}
111,36152117,test,2023-06-01,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXCG2PZ6SBABDWBYM3,2024-06-22 13:00:19.669,{}
112,36152117,test,2023-06-02,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXMKDK7RMKA0E3JRC7,2024-06-22 13:00:19.671,{}
113,36152117,test,2023-06-03,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BX5P6NA9B1YBAS33KZ,2024-06-22 13:00:19.672,{}
114,36152117,test,2023-06-04,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXPK5SCNHMABABP462,2024-06-22 13:00:19.674,{}
115,36152117,test,2023-06-05,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BX2WB9FTDAYAVH7H2E,2024-06-22 13:00:19.676,{}
116,36152117,test,2023-06-06,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXQRA9JYH6V2VF1EFB,2024-06-22 13:00:19.678,{}
117,36152117,test,2023-06-07,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXZZ3FB6BR4NZ0H2ES,2024-06-22 13:00:19.680,{}
118,36152117,test,2023-06-08,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BXA57V2YKC67GBANVJ,2024-06-22 13:00:19.682,{}
119,36152117,test,2023-06-09,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2BX13HPSB3A5CEATJP5,2024-06-22 13:00:19.684,{}
120,36152117,test,2023-06-10,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2D9TFA313BQXS6WMH7Q,2024-06-22 13:00:19.685,{}
121,36152117,test,2023-06-11,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2D94QY43CBX92PZ5WTM,2024-06-22 13:00:19.687,{}
122,36152117,test,2023-06-12,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2D9H84CKK6W1P98VYCQ,2024-06-22 13:00:19.689,{}
123,36152117,test,2023-06-13,,"[{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""Purchase"",""goal"":""Purchase"",""step_label"":""Purchase"",""overall_conv_ratio"":1,""step_conv_ratio"":1},{""count"":0,""avg_time"":null,""avg_time_from_start"":null,""event"":""$custom_event:1305068"",""goal"":""$custom_event:1305068"",""step_label"":""111"",""custom_event"":true,""custom_event_id"":1305068,""overall_conv_ratio"":0,""step_conv_ratio"":0}]","{""completion"":0,""starting_amount"":0,""steps"":2,""worst"":1}",01J100H2D9WVAHPTV16SSP2RPH,2024-06-22 13:00:19.691,{}
